date,open,high,low,close
2020-09-28,135.715,136.176,135.44,135.705
2020-09-29,135.927,136.51,135.179,135.925
2020-09-30,136.205,136.992,135.379,136.199
2020-10-01,136.015,136.364,135.056,135.99
2020-10-04,136.429,137.149,136.228,136.42
2020-10-05,137.333,137.428,136.51,137.325
2020-10-06,136.092,136.947,135.967,136.095
2020-10-07,136.865,137.381,136.697,136.87
2020-10-08,137.174,137.548,136.88,137.183
2020-10-11,137.61,137.705,137.214,137.649
2020-10-12,137.632,137.755,136.841,137.61
2020-10-13,136.416,137.304,135.678,136.405
2020-10-14,136.808,137.141,135.774,136.746
2020-10-15,135.924,136.395,135.526,135.917
2020-10-18,136.29,137.19,136.233,136.279
2020-10-19,136.539,137.019,136.334,136.552
2020-10-20,136.65,137.501,136.546,136.613
2020-10-21,137.398,137.575,136.976,137.443
2020-10-22,137.185,137.2666,136.535,137.196
2020-10-26,136.663,137.038,136.3,136.626
2020-10-27,136.411,136.574,136.147,136.434
2020-10-28,136.218,136.218,134.898,136.21
2020-10-29,135.476,135.935,134.672,135.489
2020-10-30,135.196,135.784,134.411,135.192
2020-11-02,135.219,135.407,134.87,135.17
2020-11-03,135.315,136.669,135.161,135.325
2020-11-04,137.22,137.279,135.367,137.147
2020-11-05,135.323,136.25,135.06,135.398
2020-11-06,136.064,136.169,135.49,136.085
2020-11-09,136.076,138.763,136.029,136.079
2020-11-10,138.447,139.756,138.168,138.434
2020-11-11,139.578,140.168,139.3,139.571
2020-11-12,139.4,139.401,138.012,139.388
2020-11-13,137.889,138.496,137.52,137.891
2020-11-16,138.352,138.806,137.665,138.372
2020-11-17,138.155,138.341,137.814,138.193
2020-11-18,138.05,138.153,137.81,138.092
2020-11-19,137.604,137.956,137.187,137.711
2020-11-20,137.488,138.026,137.472,137.54
2020-11-23,138.101,139.019,138.08,138.112
2020-11-24,139.293,139.819,139.128,139.3208
2020-11-25,139.626,139.738,139.012,139.653
2020-11-26,139.692,139.77,138.921,139.724
2020-11-27,139.193,139.204,138.345,139.198
2020-11-30,138.758,139.443,138.422,138.746
2020-12-01,139.112,140.22,138.985,139.091
2020-12-02,139.961,140.416,138.906,139.99
2020-12-03,139.649,140.279,139.521,139.644
2020-12-04,139.67,140.689,139.513,139.68
2020-12-07,139.775,139.813,137.916,139.795
2020-12-08,138.901,139.266,138.424,138.899
2020-12-09,139.184,140.302,139.145,139.168
2020-12-10,139.368,139.643,138.481,139.356
2020-12-11,138.549,138.613,136.78,138.602
2020-12-14,138.44,139.407,138.284,138.407
2020-12-15,138.573,139.43,138.297,138.628
2020-12-16,139.357,140.036,139.137,139.304
2020-12-17,139.687,140.38,139.597,139.704
2020-12-18,139.95,140.297,139.338,139.939
2020-12-21,138.662,138.74,136.994,138.638
2020-12-22,138.948,139.065,138.021,138.97
2020-12-23,138.673,140.242,138.544,138.695
2020-12-24,139.829,141.206,139.829,139.821
2020-12-25,140.46,140.89,133.713,140.103
2020-12-28,140.503,140.561,139.506,140.495
2020-12-29,139.61,140.152,139.61,139.619
2020-12-30,139.73,140.534,139.7,139.79
2020-12-31,140.551,141.194,140.381,140.533
2021-01-01,141.13,141.16,138.74,141.14
2021-01-04,141.249,141.249,139.781,141.257
2021-01-05,139.981,140.135,139.508,139.933
2021-01-06,139.925,140.554,139.78,139.929
2021-01-07,140.332,140.98,140.116,140.34
2021-01-08,140.808,141.331,140.732,140.818
2021-01-11,140.697,140.837,140.334,140.672
2021-01-12,140.831,142.006,140.725,140.81
2021-01-13,141.78,142.228,141.57,141.802
2021-01-14,141.698,142.211,141.61,141.702
2021-01-15,142.065,142.098,140.964,142.05
2021-01-18,141.035,141.075,140.354,141.037
2021-01-19,140.833,141.71,140.833,140.827
2021-01-20,141.746,142.298,141.106,141.745
2021-01-21,141.482,142.206,141.408,141.521
2021-01-22,142.114,142.186,141.516,142.075
2021-01-25,142.04,142.31,141.664,142.0545
2021-01-26,141.877,142.439,141.287,141.911
2021-01-27,142.351,142.688,142.204,142.34
2021-01-28,142.372,143.23,142.191,142.34
2021-01-29,143.165,143.9443,142.997,143.119
2021-02-01,143.4,144.083,143.372,143.376
2021-02-02,143.41,143.746,143.136,143.446
2021-02-03,143.466,143.678,143.118,143.439
2021-02-04,143.305,144.2,142.842,143.272
2021-02-05,144.319,144.877,144.248,144.364
2021-02-08,144.786,144.916,144.39,144.783
2021-02-09,144.608,144.652,144.015,144.607
2021-02-10,144.48,145.048,144.39,144.44
2021-02-11,144.67,144.891,144.54,144.671
2021-02-12,144.658,145.404,144.48,144.652
2021-02-15,145.703,146.624,145.645,145.707
2021-02-16,146.608,147.296,146.519,146.61
2021-02-17,147.351,147.351,146.427,147.35
2021-02-18,146.734,147.76,146.54,146.769
2021-02-19,147.548,148.136,147.278,147.561
2021-02-22,148.036,148.27,147.545,148.035
